city,station,lat,long,datasource,date,pollutant,concentration,unit,station_area,time,date.time,year,min_date,max_date,obs.period
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-24,PM2.5,15.9248611111111,ug/m3,NA,00:00:00,2017-12-24 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-24,PM2.5,16.8473674911661,ug/m3,NA,00:00:00,2017-12-24 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-24,PM2.5,15.6283068783069,ug/m3,NA,00:00:00,2017-12-24 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-25,PM2.5,10.4561178509532,ug/m3,NA,00:00:00,2017-12-25 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-25,PM2.5,10.8560069444444,ug/m3,NA,00:00:00,2017-12-25 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-25,PM2.5,11.7112824956672,ug/m3,NA,00:00:00,2017-12-25 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-25,PM2.5,10.7221490467938,ug/m3,NA,00:00:00,2017-12-25 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-26,PM2.5,8.58034782608696,ug/m3,NA,00:00:00,2017-12-26 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-26,PM2.5,8.04494791666667,ug/m3,NA,00:00:00,2017-12-26 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-26,PM2.5,8.60826689774697,ug/m3,NA,00:00:00,2017-12-26 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-26,PM2.5,7.85402079722704,ug/m3,NA,00:00:00,2017-12-26 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-27,PM2.5,8.198125,ug/m3,NA,00:00:00,2017-12-27 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-27,PM2.5,7.86386086956522,ug/m3,NA,00:00:00,2017-12-27 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-27,PM2.5,8.2569723183391,ug/m3,NA,00:00:00,2017-12-27 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-27,PM2.5,7.71722703639515,ug/m3,NA,00:00:00,2017-12-27 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-28,PM2.5,10.7375266903915,ug/m3,NA,00:00:00,2017-12-28 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-28,PM2.5,9.86759098786828,ug/m3,NA,00:00:00,2017-12-28 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-28,PM2.5,10.4490425531915,ug/m3,NA,00:00:00,2017-12-28 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-28,PM2.5,10.0552482269504,ug/m3,NA,00:00:00,2017-12-28 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-29,PM2.5,10.8866782608696,ug/m3,NA,00:00:00,2017-12-29 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-29,PM2.5,10.4514459930314,ug/m3,NA,00:00:00,2017-12-29 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-29,PM2.5,11.0065739130435,ug/m3,NA,00:00:00,2017-12-29 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-29,PM2.5,10.5657291666667,ug/m3,NA,00:00:00,2017-12-29 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-30,PM2.5,9.76005199306759,ug/m3,NA,00:00:00,2017-12-30 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-30,PM2.5,8.96142114384749,ug/m3,NA,00:00:00,2017-12-30 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-30,PM2.5,9.37757785467128,ug/m3,NA,00:00:00,2017-12-30 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-30,PM2.5,8.88550949913644,ug/m3,NA,00:00:00,2017-12-30 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2017-12-31,PM2.5,9.48663063063063,ug/m3,NA,00:00:00,2017-12-31 00:00:00,2017,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2017-12-31,PM2.5,8.65848958333333,ug/m3,NA,00:00:00,2017-12-31 00:00:00,2017,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2017-12-31,PM2.5,9.10070143884892,ug/m3,NA,00:00:00,2017-12-31 00:00:00,2017,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2017-12-31,PM2.5,8.6544964028777,ug/m3,NA,00:00:00,2017-12-31 00:00:00,2017,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-01,PM2.5,10.4802256944444,ug/m3,NA,00:00:00,2018-01-01 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-01,PM2.5,9.49790294627383,ug/m3,NA,00:00:00,2018-01-01 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-01,PM2.5,9.97771626297578,ug/m3,NA,00:00:00,2018-01-01 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-01-01,PM2.5,9.53293609671848,ug/m3,NA,00:00:00,2018-01-01 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-02,PM2.5,10.9311958405546,ug/m3,NA,00:00:00,2018-01-02 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-02,PM2.5,9.65630849220104,ug/m3,NA,00:00:00,2018-01-02 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-02,PM2.5,10.4608823529412,ug/m3,NA,00:00:00,2018-01-02 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-01-02,PM2.5,9.62567474048443,ug/m3,NA,00:00:00,2018-01-02 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-03,PM2.5,11.0717534722222,ug/m3,NA,00:00:00,2018-01-03 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-03,PM2.5,9.44381944444445,ug/m3,NA,00:00:00,2018-01-03 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-03,PM2.5,10.0224221453287,ug/m3,NA,00:00:00,2018-01-03 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-01-03,PM2.5,9.40185121107266,ug/m3,NA,00:00:00,2018-01-03 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-04,PM2.5,8.74598958333333,ug/m3,NA,00:00:00,2018-01-04 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-04,PM2.5,5.90722996515679,ug/m3,NA,00:00:00,2018-01-04 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-04,PM2.5,6.30720486111111,ug/m3,NA,00:00:00,2018-01-04 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-01-04,PM2.5,5.64670138888889,ug/m3,NA,00:00:00,2018-01-04 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-05,PM2.5,9.15776041666667,ug/m3,NA,00:00:00,2018-01-05 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-05,PM2.5,6.98693240901213,ug/m3,NA,00:00:00,2018-01-05 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-05,PM2.5,7.30404513888889,ug/m3,NA,00:00:00,2018-01-05 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-01-05,PM2.5,7.80980198019802,ug/m3,NA,00:00:00,2018-01-05 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-06,PM2.5,11.7635590277778,ug/m3,NA,00:00:00,2018-01-06 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-06,PM2.5,9.90508680555556,ug/m3,NA,00:00:00,2018-01-06 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-06,PM2.5,10.3841247833622,ug/m3,NA,00:00:00,2018-01-06 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-07,PM2.5,10.0677816291161,ug/m3,NA,00:00:00,2018-01-07 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-07,PM2.5,9.23582322357019,ug/m3,NA,00:00:00,2018-01-07 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-07,PM2.5,9.577712305026,ug/m3,NA,00:00:00,2018-01-07 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-08,PM2.5,11.8001391304348,ug/m3,NA,00:00:00,2018-01-08 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-08,PM2.5,9.52822014051522,ug/m3,NA,00:00:00,2018-01-08 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-08,PM2.5,9.67279513888889,ug/m3,NA,00:00:00,2018-01-08 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-01-08,PM2.5,9.47776223776224,ug/m3,NA,00:00:00,2018-01-08 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-09,PM2.5,10.9130841121495,ug/m3,NA,00:00:00,2018-01-09 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-09,PM2.5,10.2686120996441,ug/m3,NA,00:00:00,2018-01-09 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_31,-6.818,39.285,sensor.Africa,2018-01-09,PM2.5,9.67067873303168,ug/m3,NA,00:00:00,2018-01-09 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-10,PM2.5,15.1878782608696,ug/m3,NA,00:00:00,2018-01-10 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-10,PM2.5,13.1420593368237,ug/m3,NA,00:00:00,2018-01-10 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-11,PM2.5,13.8673029772329,ug/m3,NA,00:00:00,2018-01-11 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-11,PM2.5,10.1391915641476,ug/m3,NA,00:00:00,2018-01-11 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-12,PM2.5,13.9920486111111,ug/m3,NA,00:00:00,2018-01-12 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-12,PM2.5,13.8071826086957,ug/m3,NA,00:00:00,2018-01-12 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-13,PM2.5,10.5417857142857,ug/m3,NA,00:00:00,2018-01-13 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-13,PM2.5,10.4334509803922,ug/m3,NA,00:00:00,2018-01-13 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-14,PM2.5,9.66078125,ug/m3,NA,00:00:00,2018-01-14 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-14,PM2.5,9.13354166666667,ug/m3,NA,00:00:00,2018-01-14 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-15,PM2.5,11.329981884058,ug/m3,NA,00:00:00,2018-01-15 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-15,PM2.5,9.95605584642234,ug/m3,NA,00:00:00,2018-01-15 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-16,PM2.5,12.5506086956522,ug/m3,NA,00:00:00,2018-01-16 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-16,PM2.5,11.3534027777778,ug/m3,NA,00:00:00,2018-01-16 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-17,PM2.5,14.4256445993031,ug/m3,NA,00:00:00,2018-01-17 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-17,PM2.5,12.6897909407666,ug/m3,NA,00:00:00,2018-01-17 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-18,PM2.5,14.3246956521739,ug/m3,NA,00:00:00,2018-01-18 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-18,PM2.5,13.2712152777778,ug/m3,NA,00:00:00,2018-01-18 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-19,PM2.5,15.1853886925795,ug/m3,NA,00:00:00,2018-01-19 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-19,PM2.5,15.0157848324515,ug/m3,NA,00:00:00,2018-01-19 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-20,PM2.5,16.4912347826087,ug/m3,NA,00:00:00,2018-01-20 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-20,PM2.5,16.4217026378897,ug/m3,NA,00:00:00,2018-01-20 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-21,PM2.5,17.1033043478261,ug/m3,NA,00:00:00,2018-01-21 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-21,PM2.5,16.7172869565217,ug/m3,NA,00:00:00,2018-01-21 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-22,PM2.5,19.3785639229422,ug/m3,NA,00:00:00,2018-01-22 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-22,PM2.5,18.295649122807,ug/m3,NA,00:00:00,2018-01-22 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-23,PM2.5,17.3075571177504,ug/m3,NA,00:00:00,2018-01-23 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-23,PM2.5,17.5994425087108,ug/m3,NA,00:00:00,2018-01-23 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-24,PM2.5,14.4626132404181,ug/m3,NA,00:00:00,2018-01-24 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-24,PM2.5,13.9308013937282,ug/m3,NA,00:00:00,2018-01-24 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-25,PM2.5,14.5247183098592,ug/m3,NA,00:00:00,2018-01-25 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-25,PM2.5,13.2889929328622,ug/m3,NA,00:00:00,2018-01-25 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-26,PM2.5,11.21,ug/m3,NA,00:00:00,2018-01-26 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-26,PM2.5,10.0556942003515,ug/m3,NA,00:00:00,2018-01-26 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-27,PM2.5,10.1568347826087,ug/m3,NA,00:00:00,2018-01-27 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-27,PM2.5,9.81064347826087,ug/m3,NA,00:00:00,2018-01-27 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-28,PM2.5,8.42536866359447,ug/m3,NA,00:00:00,2018-01-28 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-28,PM2.5,7.77017208413002,ug/m3,NA,00:00:00,2018-01-28 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-29,PM2.5,7.46503496503496,ug/m3,NA,00:00:00,2018-01-29 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-29,PM2.5,8.08097902097902,ug/m3,NA,00:00:00,2018-01-29 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-30,PM2.5,6.49076376554174,ug/m3,NA,00:00:00,2018-01-30 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-30,PM2.5,6.20890339425587,ug/m3,NA,00:00:00,2018-01-30 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-01-31,PM2.5,6.09136602451839,ug/m3,NA,00:00:00,2018-01-31 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-01-31,PM2.5,5.30477192982456,ug/m3,NA,00:00:00,2018-01-31 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-01,PM2.5,5.68117132867133,ug/m3,NA,00:00:00,2018-02-01 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-01,PM2.5,5.15652631578947,ug/m3,NA,00:00:00,2018-02-01 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-02,PM2.5,6.21204419889503,ug/m3,NA,00:00:00,2018-02-02 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-02,PM2.5,5.53164335664336,ug/m3,NA,00:00:00,2018-02-02 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-03,PM2.5,6.78575652173913,ug/m3,NA,00:00:00,2018-02-03 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-03,PM2.5,6.34967136150235,ug/m3,NA,00:00:00,2018-02-03 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-04,PM2.5,9.38594076655052,ug/m3,NA,00:00:00,2018-02-04 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-04,PM2.5,9.1935652173913,ug/m3,NA,00:00:00,2018-02-04 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-05,PM2.5,16.3321716287215,ug/m3,NA,00:00:00,2018-02-05 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-05,PM2.5,15.0998581560284,ug/m3,NA,00:00:00,2018-02-05 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-06,PM2.5,12.666854368932,ug/m3,NA,00:00:00,2018-02-06 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-06,PM2.5,12.1280461811723,ug/m3,NA,00:00:00,2018-02-06 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-02-07,PM2.5,12.7404188481675,ug/m3,NA,00:00:00,2018-02-07 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_29,-6.818,39.285,sensor.Africa,2018-02-07,PM2.5,12.2416909090909,ug/m3,NA,00:00:00,2018-02-07 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
