city,station,lat,long,obs.period,date,pollutant,concentration,unit,datasource,station_area
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-05,PM2.5,16.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-08,PM2.5,27,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-09,PM2.5,22.083333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-10,PM2.5,21.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-11,PM2.5,20.416666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-12,PM2.5,26.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-13,PM2.5,26.666666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-14,PM2.5,23.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-15,PM2.5,21.208333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-16,PM2.5,24.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-17,PM2.5,21.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-18,PM2.5,23.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-19,PM2.5,22.291666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-20,PM2.5,25.208333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-21,PM2.5,24.208333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-22,PM2.5,20.416666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-23,PM2.5,17.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-24,PM2.5,22.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-25,PM2.5,19.458333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-26,PM2.5,21.75,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-27,PM2.5,19.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-28,PM2.5,22.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-29,PM2.5,21.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-30,PM2.5,21.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-08-31,PM2.5,22.083333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-01,PM2.5,20,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-02,PM2.5,18.583333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-03,PM2.5,17.958333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-04,PM2.5,13.833333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-05,PM2.5,18.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-06,PM2.5,15.291666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-07,PM2.5,13.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-08,PM2.5,11.958333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-09,PM2.5,20.083333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-10,PM2.5,15.25,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-11,PM2.5,14.916666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-12,PM2.5,15.791666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-13,PM2.5,12.041666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-14,PM2.5,15.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-16,PM2.5,18.833333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-17,PM2.5,20.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-18,PM2.5,18.416666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-19,PM2.5,18.125,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-20,PM2.5,18.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-21,PM2.5,19.541666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-22,PM2.5,17.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-23,PM2.5,15.208333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-24,PM2.5,20.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-25,PM2.5,19.083333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-26,PM2.5,14.25,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-27,PM2.5,14.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-28,PM2.5,14.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-29,PM2.5,12.291666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-09-30,PM2.5,13.583333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-01,PM2.5,12.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-02,PM2.5,13.291666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-03,PM2.5,14.083333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-04,PM2.5,10.791666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-05,PM2.5,16.541666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-06,PM2.5,15.208333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-07,PM2.5,18.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-08,PM2.5,17.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-09,PM2.5,14.208333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-10,PM2.5,12.291666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-11,PM2.5,10.75,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-12,PM2.5,14.916666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-13,PM2.5,13.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-14,PM2.5,14.916666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-15,PM2.5,16.416666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-16,PM2.5,15.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-17,PM2.5,16,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-18,PM2.5,14.333333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-19,PM2.5,14.833333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-20,PM2.5,14.041666666666666,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-21,PM2.5,16.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-23,PM2.5,15.208333333333334,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-24,PM2.5,18.25,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-25,PM2.5,22.416666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-26,PM2.5,26.541666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-27,PM2.5,19.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-28,PM2.5,23.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-29,PM2.5,23.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-30,PM2.5,23.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-10-31,PM2.5,18.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-01,PM2.5,18.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-02,PM2.5,22.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-03,PM2.5,27,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-04,PM2.5,27.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-05,PM2.5,27.541666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-06,PM2.5,23,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-07,PM2.5,22.666666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-08,PM2.5,20.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-09,PM2.5,22.25,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-10,PM2.5,20.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-11,PM2.5,26.458333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-12,PM2.5,26.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-13,PM2.5,29.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-14,PM2.5,28.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-15,PM2.5,27.833333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-16,PM2.5,30.208333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-17,PM2.5,30.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-18,PM2.5,32.391304347826086,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-19,PM2.5,32.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-20,PM2.5,29.59090909090909,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-21,PM2.5,31.94736842105263,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-22,PM2.5,29.76923076923077,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-23,PM2.5,24.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-24,PM2.5,24.91304347826087,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-25,PM2.5,28.80952380952381,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-26,PM2.5,23.772727272727273,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-27,PM2.5,25.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-28,PM2.5,24,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-29,PM2.5,21.291666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-11-30,PM2.5,23.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-01,PM2.5,22.958333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-02,PM2.5,23.416666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-03,PM2.5,21.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-06,PM2.5,21.083333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-07,PM2.5,22.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-08,PM2.5,31.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-09,PM2.5,27.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-10,PM2.5,26.291666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-11,PM2.5,31.846153846153847,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-13,PM2.5,27,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-14,PM2.5,24.583333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-15,PM2.5,29.666666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-16,PM2.5,26,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-17,PM2.5,27.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-18,PM2.5,26.608695652173914,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-19,PM2.5,20.083333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-20,PM2.5,26.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-21,PM2.5,36.45454545454545,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-22,PM2.5,34.291666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-23,PM2.5,42.208333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-24,PM2.5,43.208333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-25,PM2.5,40.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-26,PM2.5,32.791666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-27,PM2.5,35.791666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-28,PM2.5,42.458333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-29,PM2.5,40.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-30,PM2.5,44.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2020-12-31,PM2.5,50.75,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-01,PM2.5,60.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-02,PM2.5,46.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-03,PM2.5,35.458333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-04,PM2.5,34.541666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-05,PM2.5,33.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-06,PM2.5,30.291666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-07,PM2.5,25.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-08,PM2.5,25.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-09,PM2.5,24.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-10,PM2.5,24.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-11,PM2.5,27.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-12,PM2.5,26.208333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-13,PM2.5,27.125,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-14,PM2.5,26.958333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-16,PM2.5,26.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-17,PM2.5,38.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-18,PM2.5,32.125,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-19,PM2.5,27.666666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-20,PM2.5,24,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-21,PM2.5,25.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-22,PM2.5,35.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-23,PM2.5,53.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-24,PM2.5,80.25,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-25,PM2.5,121.66666666666667,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-26,PM2.5,111.66666666666667,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-27,PM2.5,70.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-28,PM2.5,45.708333333333336,ug/m3,OpenAQ,NA
