city,station,lat,long,datasource,date,pollutant,concentration,unit,station_area,time,date.time,year,min_date,max_date,obs.period
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-13,PM2.5,22.4620247933884,ug/m3,NA,00:00:00,2017-10-13 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-14,PM2.5,6.98834879406308,ug/m3,NA,00:00:00,2017-10-14 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-14,PM2.5,8.7922641509434,ug/m3,NA,00:00:00,2017-10-14 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-15,PM2.5,6.65259786476868,ug/m3,NA,00:00:00,2017-10-15 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-15,PM2.5,12.9462396694215,ug/m3,NA,00:00:00,2017-10-15 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-16,PM2.5,11.1205755395683,ug/m3,NA,00:00:00,2017-10-16 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-16,PM2.5,20.6091554054054,ug/m3,NA,00:00:00,2017-10-16 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-17,PM2.5,12.1326373626374,ug/m3,NA,00:00:00,2017-10-17 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-17,PM2.5,17.9011605415861,ug/m3,NA,00:00:00,2017-10-17 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_3,-1.259,36.799,sensor.Africa,2017-10-18,PM2.5,13.7742857142857,ug/m3,NA,00:00:00,2017-10-18 00:00:00,NA,2017-08-02,2020-01-10,2017-08-02 ~ 2020-01-10
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-18,PM2.5,13.5424772313297,ug/m3,NA,00:00:00,2017-10-18 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-18,PM2.5,20.3708847736626,ug/m3,NA,00:00:00,2017-10-18 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-19,PM2.5,10.5778158844765,ug/m3,NA,00:00:00,2017-10-19 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-19,PM2.5,15.1701941747573,ug/m3,NA,00:00:00,2017-10-19 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-20,PM2.5,8.11243902439024,ug/m3,NA,00:00:00,2017-10-20 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-20,PM2.5,13.3072140762463,ug/m3,NA,00:00:00,2017-10-20 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-21,PM2.5,9.42261261261261,ug/m3,NA,00:00:00,2017-10-21 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
